,attraction,category,subcategory,date,avgTa,sumRn,sumSsHr,recommend
4860,앙뚜아네트용담점,음식,카페/찻집,20211110,11.7,4.0,0.1,0
4861,우니담,음식,한식,20211110,11.7,4.0,0.1,0
4862,스타벅스제주노형점,음식,카페/찻집,20211110,11.7,4.0,0.1,0
4863,스타벅스제주도남DT점,음식,카페/찻집,20211110,11.7,4.0,0.1,0
4864,다운타우너제주애월,음식,간이음식,20211110,11.7,4.0,0.1,0
4865,본카페,음식,카페/찻집,20211110,11.7,4.0,0.1,0
4866,카페공백,음식,카페/찻집,20211110,11.7,4.0,0.1,0
4867,국시트멍,음식,한식,20211110,11.7,4.0,0.1,0
4868,오엘이에프,음식,카페/찻집,20211110,11.7,4.0,0.1,0
4869,빵귿,음식,간이음식,20211110,11.7,4.0,0.1,0
4870,한라봉스시,음식,외국식,20211110,11.7,4.0,0.1,0
4871,황금어장,음식,한식,20211110,11.7,4.0,0.1,0
4872,은혜전복,음식,한식,20211110,11.7,4.0,0.1,0
4873,금악똣똣라면,음식,전문음식,20211110,11.7,4.0,0.1,0
4874,아라파파,음식,카페/찻집,20211110,11.7,4.0,0.1,0
4875,지지지제주흑돼지전문점,음식,한식,20211110,11.7,4.0,0.1,0
4876,몬스터살롱,음식,카페/찻집,20211110,11.7,4.0,0.1,0
4877,듀포레,음식,간이음식,20211110,11.7,4.0,0.1,0
4878,흑돈가,음식,한식,20211110,11.7,4.0,0.1,0
4879,외도339,음식,카페/찻집,20211110,11.7,4.0,0.1,0
4880,제레미,음식,카페/찻집,20211110,11.7,4.0,0.1,0
4881,신의한모,음식,음식점기타,20211110,11.7,4.0,0.1,0
4882,돈카츠서황,음식,전문음식,20211110,11.7,4.0,0.1,0
4883,황해식당,음식,한식,20211110,11.7,4.0,0.1,0
4884,앤트러사이트한림,음식,카페/찻집,20211110,11.7,4.0,0.1,0
4885,골막식당,음식,한식,20211110,11.7,4.0,0.1,0
4886,오드씽,음식,카페/찻집,20211110,11.7,4.0,0.1,0
4887,그러므로PART2,음식,카페/찻집,20211110,11.7,4.0,0.1,0
4888,피커스,음식,카페/찻집,20211110,11.7,4.0,0.1,0
4889,연돈볼카츠제주사수점,음식,전문음식,20211110,11.7,4.0,0.1,0
4890,옥만이네,음식,한식,20211110,11.7,4.0,0.1,0
4891,맥도날드제주시청DT점,음식,간이음식,20211110,11.7,4.0,0.1,0
4892,해월정,음식,한식,20211110,11.7,4.0,0.1,0
4893,문개항아리애월점,음식,간이음식,20211110,11.7,4.0,0.1,0
4894,슬슬슬로우,음식,한식,20211110,11.7,4.0,0.1,0
4895,단소[한식],음식,한식,20211110,11.7,4.0,0.1,0
4896,태광식당,음식,한식,20211110,11.7,4.0,0.1,0
4897,돌카롱사려니숲길점,음식,카페/찻집,20211110,11.7,4.0,0.1,0
4898,맥도날드제주노형DT점,음식,간이음식,20211110,11.7,4.0,0.1,0
4899,블랑로쉐,음식,카페/찻집,20211110,11.7,4.0,0.1,0
4900,논짓물,음식,한식,20211110,11.7,4.0,0.1,0
4901,선흘곶,음식,한식,20211110,11.7,4.0,0.1,0
4902,제주고기국수만세국수본점,음식,한식,20211110,11.7,4.0,0.1,0
4903,화목원[한식],음식,한식,20211110,11.7,4.0,0.1,0
4904,너와의첫여행,음식,카페/찻집,20211110,11.7,4.0,0.1,0
4905,해녀세자매,음식,한식,20211110,11.7,4.0,0.1,0
4906,카페모알보알,음식,카페/찻집,20211110,11.7,4.0,0.1,0
4907,놀맨,음식,전문음식,20211110,11.7,4.0,0.1,0
4908,물항식당본점,음식,한식,20211110,11.7,4.0,0.1,0
4909,제주김만복동문시장점,음식,간이음식,20211110,11.7,4.0,0.1,0
4910,크랩잭제주,음식,전문음식,20211110,11.7,4.0,0.1,0
4911,카페한라산,음식,카페/찻집,20211110,11.7,4.0,0.1,0
4912,용두암오메기떡,음식,간이음식,20211110,11.7,4.0,0.1,0
4913,오지힐,음식,카페/찻집,20211110,11.7,4.0,0.1,0
4914,제주에가면,음식,한식,20211110,11.7,4.0,0.1,0
4915,민경이네어등포해녀촌,음식,전문음식,20211110,11.7,4.0,0.1,0
4916,맥도날드제주공항DT점,음식,간이음식,20211110,11.7,4.0,0.1,0
4917,제주꿀봉,음식,간이음식,20211110,11.7,4.0,0.1,0
4918,애월찜,음식,한식,20211110,11.7,4.0,0.1,0
4919,제주미담,음식,한식,20211110,11.7,4.0,0.1,0
4920,별돈별협재해변점,음식,한식,20211110,11.7,4.0,0.1,0
4921,안녕협재씨,음식,한식,20211110,11.7,4.0,0.1,0
4922,버터모닝,음식,간이음식,20211110,11.7,4.0,0.1,0
4923,협재해녀의집,음식,전문음식,20211110,11.7,4.0,0.1,0
4924,어부피자,음식,간이음식,20211110,11.7,4.0,0.1,0
4925,시골길,음식,전문음식,20211110,11.7,4.0,0.1,0
4926,재벌식당,음식,한식,20211110,11.7,4.0,0.1,0
4927,협재신국수,음식,한식,20211110,11.7,4.0,0.1,0
4928,돌카롱제주공항점,음식,간이음식,20211110,11.7,4.0,0.1,0
4929,협재칼국수,음식,한식,20211110,11.7,4.0,0.1,0
4930,카페글렌코,음식,카페/찻집,20211110,11.7,4.0,0.1,0
4931,솔지식당1호점,음식,한식,20211110,11.7,4.0,0.1,0
4932,칠돈가제주공항직영점,음식,한식,20211110,11.7,4.0,0.1,0
4933,폴바셋제주아라DT점,음식,카페/찻집,20211110,11.7,4.0,0.1,0
4934,새들러하우스제주애월점,음식,카페/찻집,20211110,11.7,4.0,0.1,0
4935,커피템플,음식,카페/찻집,20211110,11.7,4.0,0.1,0
4936,뜰에,음식,한식,20211110,11.7,4.0,0.1,0
4937,뚱보아저씨[한식],음식,한식,20211110,11.7,4.0,0.1,0
4938,레이지펌프,음식,카페/찻집,20211110,11.7,4.0,0.1,0
4939,아니따,음식,전문음식,20211110,11.7,4.0,0.1,0
4940,대우정,음식,전문음식,20211110,11.7,4.0,0.1,0
4941,미깡창고감귤밭,음식,카페/찻집,20211110,11.7,4.0,0.1,0
4942,제주예찬,음식,한식,20211110,11.7,4.0,0.1,0
4943,착한집[한식],음식,한식,20211110,11.7,4.0,0.1,0
4944,썬셋클리프,음식,카페/찻집,20211110,11.7,4.0,0.1,0
4945,먹돌제주본점,음식,한식,20211110,11.7,4.0,0.1,0
4946,성미가든,음식,한식,20211110,11.7,4.0,0.1,0
4947,원담,음식,전문음식,20211110,11.7,4.0,0.1,0
4948,애월하미,음식,전문음식,20211110,11.7,4.0,0.1,0
4949,국수마당본점,음식,한식,20211110,11.7,4.0,0.1,0
4950,미풍해장국,음식,한식,20211110,11.7,4.0,0.1,0
4951,해녀김밥본점,음식,간이음식,20211110,11.7,4.0,0.1,0
4952,장모식탁,음식,한식,20211110,11.7,4.0,0.1,0
4953,안도르,음식,카페/찻집,20211110,11.7,4.0,0.1,0
4954,연정식당,음식,한식,20211110,11.7,4.0,0.1,0
4955,카페록록,음식,카페/찻집,20211110,11.7,4.0,0.1,0
4956,비양놀,음식,카페/찻집,20211110,11.7,4.0,0.1,0
4957,버거리,음식,간이음식,20211110,11.7,4.0,0.1,0
4958,아이엠더그라스,음식,카페/찻집,20211110,11.7,4.0,0.1,0
4959,해성도뚜리,음식,한식,20211110,11.7,4.0,0.1,0
4960,하하호호,음식,카페/찻집,20211110,11.7,4.0,0.1,0
4961,바다를본돼지제주협재판포본점,음식,한식,20211110,11.7,4.0,0.1,0
4962,으뜨미,음식,한식,20211110,11.7,4.0,0.1,0
4963,덕인당신촌본점,음식,간이음식,20211110,11.7,4.0,0.1,0
4964,온오프,음식,전문음식,20211110,11.7,4.0,0.1,0
4965,월정리갈비밥,음식,한식,20211110,11.7,4.0,0.1,0
4966,순풍해장국본점,음식,한식,20211110,11.7,4.0,0.1,0
4967,순옥이네명가함덕점,음식,전문음식,20211110,11.7,4.0,0.1,0
4968,산지물본점,음식,전문음식,20211110,11.7,4.0,0.1,0
4969,모던돔베,음식,한식,20211110,11.7,4.0,0.1,0
4970,노을리,음식,카페/찻집,20211110,11.7,4.0,0.1,0
4971,오름나그네,음식,한식,20211110,11.7,4.0,0.1,0
4972,신설오름,음식,한식,20211110,11.7,4.0,0.1,0
4973,곱들락,음식,한식,20211110,11.7,4.0,0.1,0
4974,삼대국수회관노형점,음식,한식,20211110,11.7,4.0,0.1,0
4975,일통이반,음식,전문음식,20211110,11.7,4.0,0.1,0
4976,어마장장,음식,전문음식,20211110,11.7,4.0,0.1,0
4977,스타벅스제주칠성점,음식,카페/찻집,20211110,11.7,4.0,0.1,0
4978,은희네해장국2호점,음식,한식,20211110,11.7,4.0,0.1,0
4979,문개항아리조천본점,음식,간이음식,20211110,11.7,4.0,0.1,0
4980,태백산제주본점,음식,한식,20211110,11.7,4.0,0.1,0
4981,스타벅스제주노형공원점,음식,카페/찻집,20211110,11.7,4.0,0.1,0
4982,스타벅스제주삼화DT점,음식,카페/찻집,20211110,11.7,4.0,0.1,0
4983,한림웅담제주협재점,음식,한식,20211110,11.7,4.0,0.1,0
4984,바당길,음식,한식,20211110,11.7,4.0,0.1,0
4985,충민정[한식],음식,한식,20211110,11.7,4.0,0.1,0
4986,양가형제,음식,간이음식,20211110,11.7,4.0,0.1,0
4987,제주마당,음식,전문음식,20211110,11.7,4.0,0.1,0
4988,용출횟집,음식,전문음식,20211110,11.7,4.0,0.1,0
4989,순수한둠비,음식,한식,20211110,11.7,4.0,0.1,0
4990,제주돗,음식,한식,20211110,11.7,4.0,0.1,0
4991,고이정본점,음식,한식,20211110,11.7,4.0,0.1,0
4992,해녀촌식당,음식,전문음식,20211110,11.7,4.0,0.1,0
4993,스타벅스제주시청점,음식,카페/찻집,20211110,11.7,4.0,0.1,0
4994,꽁순이네,음식,한식,20211110,11.7,4.0,0.1,0
4995,마마롱,음식,카페/찻집,20211110,11.7,4.0,0.1,0
4996,이스트포레스트,음식,전문음식,20211110,11.7,4.0,0.1,0
4997,잇칸시타[일식],음식,외국식,20211110,11.7,4.0,0.1,0
4998,용두암해촌,음식,전문음식,20211110,11.7,4.0,0.1,0
4999,도토리키친,음식,외국식,20211110,11.7,4.0,0.1,0
5000,VIPS제주연동점,음식,전문음식,20211110,11.7,4.0,0.1,0
5001,버드나무집,음식,한식,20211110,11.7,4.0,0.1,0
5002,잔물결,음식,카페/찻집,20211110,11.7,4.0,0.1,0
5003,모살물,음식,전문음식,20211110,11.7,4.0,0.1,0
5004,스테이위드커피,음식,카페/찻집,20211110,11.7,4.0,0.1,0
5005,은희네해장국외도점,음식,한식,20211110,11.7,4.0,0.1,0
5006,마틸다,음식,카페/찻집,20211110,11.7,4.0,0.1,0
5007,벵디,음식,한식,20211110,11.7,4.0,0.1,0
5008,섬소나이,음식,전문음식,20211110,11.7,4.0,0.1,0
5009,제주와함께라면,음식,간이음식,20211110,11.7,4.0,0.1,0
5010,해오반,음식,한식,20211110,11.7,4.0,0.1,0
5011,장수물식당,음식,한식,20211110,11.7,4.0,0.1,0
5012,쪼꼴락상회,음식,간이음식,20211110,11.7,4.0,0.1,0
5013,김녕빵집,음식,간이음식,20211110,11.7,4.0,0.1,0
5014,투썸플레이스제주애월한담점,음식,카페/찻집,20211110,11.7,4.0,0.1,0
5015,선흘방주할머니식당,음식,한식,20211110,11.7,4.0,0.1,0
5016,이모밥상,음식,한식,20211110,11.7,4.0,0.1,0
5017,맥도날드제주일도DT점,음식,간이음식,20211110,11.7,4.0,0.1,0
5018,삼미횟집,음식,전문음식,20211110,11.7,4.0,0.1,0
5019,삼일해장국,음식,한식,20211110,11.7,4.0,0.1,0
5020,제주돔베고기집,음식,한식,20211110,11.7,4.0,0.1,0
5021,춘심이네2호점,음식,한식,20211110,11.7,4.0,0.1,0
5022,제주순풍해장국함덕점,음식,한식,20211110,11.7,4.0,0.1,0
5023,식당마요네즈,음식,전문음식,20211110,11.7,4.0,0.1,0
5024,맥도날드제주탑동점,음식,간이음식,20211110,11.7,4.0,0.1,0
5025,연돈가,음식,한식,20211110,11.7,4.0,0.1,0
5026,도두반점제주사수본점,음식,외국식,20211110,11.7,4.0,0.1,0
5027,대춘해장국,음식,한식,20211110,11.7,4.0,0.1,0
5028,송림반점[중식],음식,외국식,20211110,11.7,4.0,0.1,0
5029,은희네해장국함덕점,음식,한식,20211110,11.7,4.0,0.1,0
5030,제주올래국수,음식,간이음식,20211110,11.7,4.0,0.1,0
5031,크라운돼지,음식,한식,20211110,11.7,4.0,0.1,0
5032,노조미,음식,외국식,20211110,11.7,4.0,0.1,0
5033,김재훈고사리육개장,음식,한식,20211110,11.7,4.0,0.1,0
5034,회가서쪽에서뜨겠네애월곽지점,음식,전문음식,20211110,11.7,4.0,0.1,0
5035,춘심이네오메기떡본점,음식,간이음식,20211110,11.7,4.0,0.1,0
5036,앞뱅디식당,음식,한식,20211110,11.7,4.0,0.1,0
5037,애월연어,음식,전문음식,20211110,11.7,4.0,0.1,0
5038,하우투플레이,음식,간이음식,20211110,11.7,4.0,0.1,0
5039,용담밭담,음식,한식,20211110,11.7,4.0,0.1,0
5040,황금손가락,음식,외국식,20211110,11.7,4.0,0.1,0
5041,문쏘,음식,한식,20211110,11.7,4.0,0.1,0
5042,카페그라나다,음식,카페/찻집,20211110,11.7,4.0,0.1,0
5043,효퇴국수국밥,음식,한식,20211110,11.7,4.0,0.1,0
5044,니모메빈티지라운지,음식,카페/찻집,20211110,11.7,4.0,0.1,0
5045,도치돌한우숯불,음식,한식,20211110,11.7,4.0,0.1,0
5046,무거버거,음식,간이음식,20211110,11.7,4.0,0.1,0
5047,멍포레스트,음식,카페/찻집,20211110,11.7,4.0,0.1,0
5048,종달수다뜰,음식,한식,20211110,11.7,4.0,0.1,0
5049,함덕골목,음식,한식,20211110,11.7,4.0,0.1,0
5050,오현돼지불백,음식,한식,20211110,11.7,4.0,0.1,0
5051,한라축산정육식당,음식,한식,20211110,11.7,4.0,0.1,0
5052,다가미애월점,음식,간이음식,20211110,11.7,4.0,0.1,0
5053,남춘식당,음식,한식,20211110,11.7,4.0,0.1,0
5054,라토커피제주,음식,카페/찻집,20211110,11.7,4.0,0.1,0
5055,비스마일,음식,카페/찻집,20211110,11.7,4.0,0.1,0
5056,홀츠애월,음식,카페/찻집,20211110,11.7,4.0,0.1,0
5057,잠녀해녀촌,음식,전문음식,20211110,11.7,4.0,0.1,0
5058,오만정성제주협재점,음식,한식,20211110,11.7,4.0,0.1,0
5059,함덕다퍼주는횟집,음식,전문음식,20211110,11.7,4.0,0.1,0
5060,진아떡집,음식,간이음식,20211110,11.7,4.0,0.1,0
5061,고요새,음식,카페/찻집,20211110,11.7,4.0,0.1,0
5062,그랜드하얏트제주,숙박,호텔,20211110,11.7,4.0,0.1,1
5063,한화리조트제주,숙박,콘도미니엄,20211110,11.7,4.0,0.1,1
5064,소노벨제주,숙박,콘도미니엄,20211110,11.7,4.0,0.1,1
5065,라마다프라자제주호텔,숙박,호텔,20211110,11.7,4.0,0.1,0
5066,메종글래드제주호텔,숙박,호텔,20211110,11.7,4.0,0.1,0
5067,롯데시티호텔제주,숙박,호텔,20211110,11.7,4.0,0.1,0
5068,신라스테이제주,숙박,호텔,20211110,11.7,4.0,0.1,0
5069,호텔난타,숙박,호텔,20211110,11.7,4.0,0.1,0
5070,유탑유블레스호텔제주,숙박,호텔,20211110,11.7,4.0,0.1,0
5071,글로스터호텔제주,숙박,호텔,20211110,11.7,4.0,0.1,0
5072,다인오세아노호텔,숙박,호텔,20211110,11.7,4.0,0.1,0
5073,호텔리젠트마린,숙박,호텔,20211110,11.7,4.0,0.1,0
5074,라마다제주시티홀호텔,숙박,호텔,20211110,11.7,4.0,0.1,0
5075,호텔휘슬락,숙박,호텔,20211110,11.7,4.0,0.1,0
5076,그라벨호텔제주,숙박,호텔,20211110,11.7,4.0,0.1,0
5077,베니키아호텔제주,숙박,호텔,20211110,11.7,4.0,0.1,0
5078,베스트웨스턴제주호텔,숙박,호텔,20211110,11.7,4.0,0.1,0
5079,제주센트럴시티호텔,숙박,호텔,20211110,11.7,4.0,0.1,0
5080,제주칼호텔,숙박,호텔,20211110,11.7,4.0,0.1,0
5081,호텔시리우스제주,숙박,호텔,20211110,11.7,4.0,0.1,0
5082,오리엔탈호텔제주,숙박,호텔,20211110,11.7,4.0,0.1,0
5083,애월스테이인제주,숙박,콘도미니엄,20211110,11.7,4.0,0.1,0
5084,아시아제주노형호텔,숙박,호텔,20211110,11.7,4.0,0.1,0
5085,에스호텔,숙박,호텔,20211110,11.7,4.0,0.1,0
5086,블루하와이리조트,숙박,콘도미니엄,20211110,11.7,4.0,0.1,0
5087,제주드림타워복합리조트,숙박,콘도미니엄,20211110,11.7,4.0,0.1,0
5088,호텔위드제주,숙박,호텔,20211110,11.7,4.0,0.1,0
5089,벤티모호텔앤레지던스,숙박,호텔,20211110,11.7,4.0,0.1,0
5090,라마다바이윈덤제주더함덕호텔,숙박,호텔,20211110,11.7,4.0,0.1,0
5091,제주노블레스관광호텔,숙박,호텔,20211110,11.7,4.0,0.1,0
5092,탐라스테이호텔제주,숙박,호텔,20211110,11.7,4.0,0.1,0
5093,에벤에셀호텔,숙박,호텔,20211110,11.7,4.0,0.1,0
5094,켄싱턴리조트제주한림점,숙박,콘도미니엄,20211110,11.7,4.0,0.1,0
5095,마레보리조트,숙박,콘도미니엄,20211110,11.7,4.0,0.1,0
5096,캠퍼트리호텔앤리조트,숙박,콘도미니엄,20211110,11.7,4.0,0.1,0
5097,씨앤호텔,숙박,호텔,20211110,11.7,4.0,0.1,0
5098,라온호텔앤리조트,숙박,콘도미니엄,20211110,11.7,4.0,0.1,0
5099,팜파스호텔제주,숙박,호텔,20211110,11.7,4.0,0.1,0
5100,에코그린리조트,숙박,콘도미니엄,20211110,11.7,4.0,0.1,0
5101,아덴힐리조트,숙박,콘도미니엄,20211110,11.7,4.0,0.1,0
5102,오션스위츠제주호텔,숙박,호텔,20211110,11.7,4.0,0.1,0
5103,뉴아일랜드관광호텔,숙박,호텔,20211110,11.7,4.0,0.1,0
5104,일성콘도제주비치,숙박,콘도미니엄,20211110,11.7,4.0,0.1,0
5105,스타즈호텔제주로베로점,숙박,호텔,20211110,11.7,4.0,0.1,0
5106,신신호텔제주공항점,숙박,호텔,20211110,11.7,4.0,0.1,0
5107,메이더호텔,숙박,호텔,20211110,11.7,4.0,0.1,0
5108,MJ리조트,숙박,콘도미니엄,20211110,11.7,4.0,0.1,0
5109,더스테이센추리호텔,숙박,호텔,20211110,11.7,4.0,0.1,0
5110,아르본유스호스텔리조트,숙박,호스텔,20211110,11.7,4.0,0.1,0
5111,샐리스제주호텔,숙박,호텔,20211110,11.7,4.0,0.1,0
5112,리치호텔,숙박,호텔,20211110,11.7,4.0,0.1,0
5113,아모렉스리조트,숙박,콘도미니엄,20211110,11.7,4.0,0.1,0
5114,흰수염고래리조트,숙박,콘도미니엄,20211110,11.7,4.0,0.1,0
5115,에버리스골프리조트,숙박,콘도미니엄,20211110,11.7,4.0,0.1,0
5116,아스타호텔,숙박,호텔,20211110,11.7,4.0,0.1,0
5117,앨리스앤트렁크호텔,숙박,호텔,20211110,11.7,4.0,0.1,0
5118,호텔더원,숙박,호텔,20211110,11.7,4.0,0.1,0
5119,호텔스위트캐슬,숙박,호텔,20211110,11.7,4.0,0.1,0
5120,제주펄관광호텔,숙박,호텔,20211110,11.7,4.0,0.1,0
5121,블루하와이호텔,숙박,호텔,20211110,11.7,4.0,0.1,0
5122,블랙샌즈호텔,숙박,호텔,20211110,11.7,4.0,0.1,0
5123,유니호텔,숙박,호텔,20211110,11.7,4.0,0.1,0
5124,풀빌라소랑,숙박,펜션/민박,20211110,11.7,4.0,0.1,0
5125,토비스콘도제주,숙박,콘도미니엄,20211110,11.7,4.0,0.1,0
5126,호텔샬롬제주,숙박,호텔,20211110,11.7,4.0,0.1,0
5127,플로라호텔해마,숙박,호텔,20211110,11.7,4.0,0.1,0
5128,빌라드애월호텔,숙박,호텔,20211110,11.7,4.0,0.1,0
5129,로얄호텔제주,숙박,호텔,20211110,11.7,4.0,0.1,0
5130,제주해군호텔,숙박,호텔,20211110,11.7,4.0,0.1,0
5131,호텔W신제주점,숙박,호텔,20211110,11.7,4.0,0.1,0
5132,마레보비치호텔,숙박,호텔,20211110,11.7,4.0,0.1,0
5133,베니키아아이진호텔,숙박,호텔,20211110,11.7,4.0,0.1,0
5134,리벤시아호텔,숙박,호텔,20211110,11.7,4.0,0.1,0
5135,아빌로스레지던스,숙박,호텔,20211110,11.7,4.0,0.1,0
5136,알앤티호텔,숙박,호텔,20211110,11.7,4.0,0.1,0
5137,호텔레오,숙박,호텔,20211110,11.7,4.0,0.1,0
5138,다인리조트,숙박,콘도미니엄,20211110,11.7,4.0,0.1,0
5139,노블레스호텔,숙박,호텔,20211110,11.7,4.0,0.1,0
5140,엘리시안제주,숙박,콘도미니엄,20211110,11.7,4.0,0.1,0
5141,애플관광호텔,숙박,호텔,20211110,11.7,4.0,0.1,0
5142,마리나호텔,숙박,호텔,20211110,11.7,4.0,0.1,0
5143,제주팔레스호텔,숙박,호텔,20211110,11.7,4.0,0.1,0
5144,호텔에어시티제주,숙박,호텔,20211110,11.7,4.0,0.1,0
5145,통나무파크,숙박,펜션/민박,20211110,11.7,4.0,0.1,0
5146,아모르하우스,숙박,펜션/민박,20211110,11.7,4.0,0.1,0
5147,더갤러리펜션,숙박,펜션/민박,20211110,11.7,4.0,0.1,0
5148,헤브론힐리조트,숙박,콘도미니엄,20211110,11.7,4.0,0.1,0
5149,빌레리조트,숙박,콘도미니엄,20211110,11.7,4.0,0.1,0
5150,시드니호텔,숙박,호텔,20211110,11.7,4.0,0.1,0
5151,퓨어스테이,숙박,호텔,20211110,11.7,4.0,0.1,0
5152,퍼시픽호텔,숙박,호텔,20211110,11.7,4.0,0.1,0
5153,신창풍차해안도로,기타관광,데이트코스,20211110,11.7,4.0,0.1,1
5154,용두암,기타관광,기타관광,20211110,11.7,4.0,0.1,1
5155,스누피가든,기타관광,기타관광,20211110,11.7,4.0,0.1,1
5156,하귀애월해안도로,기타관광,데이트코스,20211110,11.7,4.0,0.1,0
5157,제주항연안여객터미널,기타관광,교통시설,20211110,11.7,4.0,0.1,0
5158,도두동무지개해안도로,기타관광,데이트코스,20211110,11.7,4.0,0.1,0
5159,제주항국제여객선터미널,기타관광,교통시설,20211110,11.7,4.0,0.1,0
